date,location,total_cases,new_cases,total_deaths,population,cases_per_million,MA7,death_rate
2020-01-31,India,1.0,0.0,0.0,1380004385.0,0.0007246353786042499,0.14285714285714285,0.0
2020-02-01,India,1.0,0.0,0.0,1380004385.0,0.0007246353786042499,0.14285714285714285,0.0
2020-02-02,India,2.0,1.0,0.0,1380004385.0,0.0014492707572084998,0.2857142857142857,0.0
2020-02-03,India,2.0,0.0,0.0,1380004385.0,0.0014492707572084998,0.2857142857142857,0.0
2020-02-04,India,3.0,1.0,0.0,1380004385.0,0.0021739061358127493,0.42857142857142855,0.0
2020-02-05,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.42857142857142855,0.0
2020-02-06,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.2857142857142857,0.0
2020-02-07,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.2857142857142857,0.0
2020-02-08,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.2857142857142857,0.0
2020-02-09,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.14285714285714285,0.0
2020-02-10,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.14285714285714285,0.0
2020-02-11,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-12,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-13,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-14,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-15,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-16,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-17,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-18,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-19,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-20,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-21,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-22,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-23,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-24,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-25,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-26,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-27,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-28,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-02-29,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-03-01,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-03-02,India,3.0,0.0,0.0,1380004385.0,0.0021739061358127493,0.0,0.0
2020-03-03,India,5.0,2.0,0.0,1380004385.0,0.0036231768930212495,0.2857142857142857,0.0
2020-03-04,India,6.0,1.0,0.0,1380004385.0,0.0043478122716254985,0.42857142857142855,0.0
2020-03-05,India,28.0,22.0,0.0,1380004385.0,0.020289790600918997,3.5714285714285716,0.0
2020-03-06,India,29.0,1.0,0.0,1380004385.0,0.021014425979523247,3.7142857142857144,0.0
2020-03-07,India,31.0,2.0,0.0,1380004385.0,0.022463696736731747,4.0,0.0
2020-03-08,India,34.0,3.0,0.0,1380004385.0,0.024637602872544496,4.428571428571429,0.0
2020-03-10,India,44.0,10.0,0.0,1380004385.0,0.03188395665858699,5.857142857142857,0.0
2020-03-11,India,50.0,6.0,0.0,1380004385.0,0.03623176893021249,6.428571428571429,0.0
2020-03-12,India,73.0,23.0,0.0,1380004385.0,0.052898382638110246,9.571428571428571,0.0
2020-03-13,India,75.0,2.0,1.0,1380004385.0,0.054347653395318746,6.714285714285714,0.013333333333333334
2020-03-14,India,83.0,8.0,2.0,1380004385.0,0.06014473642415274,7.714285714285714,0.024096385542168676
2020-03-15,India,90.0,7.0,2.0,1380004385.0,0.06521718407438248,8.428571428571429,0.022222222222222223
2020-03-16,India,93.0,3.0,2.0,1380004385.0,0.06739109021019524,8.428571428571429,0.021505376344086023
2020-03-17,India,125.0,32.0,3.0,1380004385.0,0.09057942232553123,11.571428571428571,0.024
2020-03-18,India,137.0,12.0,3.0,1380004385.0,0.09927504686878223,12.428571428571429,0.021897810218978103
2020-03-19,India,165.0,28.0,3.0,1380004385.0,0.11956483746970123,13.142857142857142,0.01818181818181818
2020-03-20,India,191.0,26.0,4.0,1380004385.0,0.13840535731341172,16.571428571428573,0.020942408376963352
2020-03-21,India,231.0,40.0,4.0,1380004385.0,0.16739077245758172,21.142857142857142,0.017316017316017316
2020-03-22,India,320.0,89.0,4.0,1380004385.0,0.23188332115335997,32.857142857142854,0.0125
2020-03-23,India,439.0,119.0,7.0,1380004385.0,0.3181149312072657,49.42857142857143,0.015945330296127564
2020-03-24,India,492.0,53.0,9.0,1380004385.0,0.35652060627329096,52.42857142857143,0.018292682926829267
2020-03-25,India,562.0,70.0,9.0,1380004385.0,0.4072450827755884,60.714285714285715,0.01601423487544484
2020-03-26,India,649.0,87.0,13.0,1380004385.0,0.4702883607141582,69.14285714285714,0.020030816640986132
2020-03-27,India,724.0,75.0,17.0,1380004385.0,0.5246360141094769,76.14285714285714,0.023480662983425413
2020-03-28,India,873.0,149.0,19.0,1380004385.0,0.6326066855215101,91.71428571428571,0.021764032073310423
2020-03-29,India,979.0,106.0,25.0,1380004385.0,0.7094180356535605,94.14285714285714,0.02553626149131767
2020-03-30,India,1071.0,92.0,29.0,1380004385.0,0.7760844904851516,90.28571428571429,0.02707749766573296
2020-03-31,India,1251.0,180.0,32.0,1380004385.0,0.9065188586339167,108.42857142857143,0.025579536370903277
2020-04-01,India,1397.0,146.0,35.0,1380004385.0,1.0123156239101372,119.28571428571429,0.025053686471009307
2020-04-02,India,1965.0,568.0,50.0,1380004385.0,1.423908518957351,188.0,0.02544529262086514
2020-04-03,India,2301.0,336.0,56.0,1380004385.0,1.667386006168379,225.28571428571428,0.024337244676227728
2020-04-04,India,2902.0,601.0,68.0,1380004385.0,2.1028918687095333,289.85714285714283,0.02343211578221916
2020-04-05,India,3374.0,472.0,77.0,1380004385.0,2.444919767410739,342.14285714285717,0.022821576763485476
2020-04-06,India,4067.0,693.0,109.0,1380004385.0,2.9470920847834843,428.0,0.026801081878534545
2020-04-07,India,4421.0,354.0,114.0,1380004385.0,3.2036130088093886,452.85714285714283,0.02578602126215788
2020-04-08,India,5194.0,773.0,149.0,1380004385.0,3.763756156470474,542.4285714285714,0.02868694647670389
2020-04-09,India,5734.0,540.0,166.0,1380004385.0,4.155059260916769,538.4285714285714,0.028950122078828043
2020-04-10,India,6412.0,678.0,199.0,1380004385.0,4.64636204761045,587.2857142857143,0.031035558328134746
2020-04-11,India,7447.0,1035.0,239.0,1380004385.0,5.396359664465849,649.2857142857143,0.03209346045387404
2020-04-12,India,8356.0,909.0,273.0,1380004385.0,6.0550532236171115,711.7142857142857,0.03267113451412159
2020-04-13,India,9152.0,796.0,308.0,1380004385.0,6.631862984986095,726.4285714285714,0.03365384615384615
2020-04-14,India,10363.0,1211.0,339.0,1380004385.0,7.509396428475842,848.8571428571429,0.03271253498021808
2020-04-15,India,11438.0,1075.0,377.0,1380004385.0,8.28837946047541,892.0,0.03296030774610946
2020-04-16,India,12380.0,942.0,414.0,1380004385.0,8.970985987120613,949.4285714285714,0.03344103392568659
2020-04-17,India,13387.0,1007.0,437.0,1380004385.0,9.700693813375093,996.4285714285714,0.0326436094718757
2020-04-18,India,14378.0,991.0,480.0,1380004385.0,10.418807473571905,990.1428571428571,0.033384337181805536
2020-04-19,India,15712.0,1334.0,507.0,1380004385.0,11.385471068629974,1050.857142857143,0.032268329938900206
2020-04-20,India,17265.0,1553.0,543.0,1380004385.0,12.510829811602374,1159.0,0.031450912250217206
2020-04-21,India,18600.0,1335.0,590.0,1380004385.0,13.478218042039048,1176.7142857142858,0.031720430107526884
2020-04-22,India,19984.0,1384.0,640.0,1380004385.0,14.48111340602733,1220.857142857143,0.032025620496397116
2020-04-23,India,21393.0,1409.0,681.0,1380004385.0,15.502124654480715,1287.5714285714287,0.031832842518580845
2020-04-24,India,23077.0,1684.0,718.0,1380004385.0,16.722410632050273,1384.2857142857142,0.031113229622567923
2020-04-25,India,24506.0,1429.0,775.0,1380004385.0,17.757914588075746,1446.857142857143,0.03162490818575043
2020-04-26,India,26496.0,1990.0,824.0,1380004385.0,19.199938991498204,1540.5714285714287,0.03109903381642512
2020-04-27,India,27892.0,1396.0,872.0,1380004385.0,20.211529980029738,1518.142857142857,0.03126344471533056
2020-04-28,India,29435.0,1543.0,934.0,1380004385.0,21.329642369216096,1547.857142857143,0.03173093256327501
2020-04-29,India,31332.0,1897.0,1007.0,1380004385.0,22.704275682428356,1621.142857142857,0.032139665517681604
2020-04-30,India,33050.0,1718.0,1074.0,1380004385.0,23.949199262870458,1665.2857142857142,0.03249621785173979
2020-05-01,India,35043.0,1993.0,1147.0,1380004385.0,25.393397572428725,1709.4285714285713,0.032731215934708784
2020-05-02,India,37336.0,2293.0,1218.0,1380004385.0,27.054986495568272,1832.857142857143,0.032622669809299336
2020-05-03,India,39980.0,2644.0,1301.0,1380004385.0,28.97092243659791,1926.2857142857142,0.03254127063531766
2020-05-04,India,42533.0,2553.0,1373.0,1380004385.0,30.82091655817456,2091.5714285714284,0.032280817247784074
2020-05-05,India,46433.0,3900.0,1568.0,1380004385.0,33.646994534731135,2428.285714285714,0.033769086640966554
2020-05-06,India,49391.0,2958.0,1694.0,1380004385.0,35.7904659846425,2579.8571428571427,0.034297746553015734
2020-05-07,India,52952.0,3561.0,1783.0,1380004385.0,38.37089256785224,2843.1428571428573,0.03367200483456716
2020-05-08,India,56342.0,3390.0,1886.0,1380004385.0,40.82740650132065,3042.714285714286,0.033474140073124846
2020-05-09,India,59662.0,3320.0,1981.0,1380004385.0,43.23319595828676,3189.4285714285716,0.033203714256980994
2020-05-10,India,62939.0,3277.0,2109.0,1380004385.0,45.60782609397288,3279.8571428571427,0.033508635345334374
2020-05-11,India,67152.0,4213.0,2206.0,1380004385.0,48.66071494403259,3517.0,0.032850845842268286
2020-05-12,India,70756.0,3604.0,2293.0,1380004385.0,51.2723008485223,3474.714285714286,0.03240714568375827
2020-05-13,India,74281.0,3525.0,2415.0,1380004385.0,53.826640558102284,3555.714285714286,0.03251167862575894
2020-05-14,India,78003.0,3722.0,2549.0,1380004385.0,56.5237334372673,3578.714285714286,0.0326782303244747
2020-05-15,India,81970.0,3967.0,2649.0,1380004385.0,59.39836198419036,3661.1428571428573,0.03231670123215811
2020-05-16,India,85940.0,3970.0,2752.0,1380004385.0,62.27516443724924,3754.0,0.032022341168256925
2020-05-17,India,90927.0,4987.0,2872.0,1380004385.0,65.88892107034863,3998.285714285714,0.03158577760181244
2020-05-18,India,96169.0,5242.0,3029.0,1380004385.0,69.68745972499211,4145.285714285715,0.03149663613014589
2020-05-19,India,101139.0,4970.0,3163.0,1380004385.0,73.28889755665523,4340.428571428572,0.03127379151464816
2020-05-20,India,106750.0,5611.0,3303.0,1380004385.0,77.35482666600367,4638.428571428572,0.030941451990632318
2020-05-21,India,112359.0,5609.0,3435.0,1380004385.0,81.41930650459491,4908.0,0.030571649801084025
2020-05-22,India,118447.0,6088.0,3583.0,1380004385.0,85.83088668953759,5211.0,0.030249816373567925
2020-05-23,India,125101.0,6654.0,3720.0,1380004385.0,90.65261049877027,5594.428571428572,0.029735973333546495
2020-05-24,India,131868.0,6767.0,3867.0,1380004385.0,95.55621810578523,5848.714285714285,0.029324779324779324
2020-05-25,India,138845.0,6977.0,4021.0,1380004385.0,100.61199914230707,6096.571428571428,0.028960351471064856
2020-05-26,India,145380.0,6535.0,4167.0,1380004385.0,105.34749134148583,6320.142857142857,0.02866281469252992
2020-05-27,India,151767.0,6387.0,4337.0,1380004385.0,109.9757375046312,6431.0,0.02857669980957652
2020-05-28,India,158333.0,6566.0,4531.0,1380004385.0,114.7336934005467,6567.714285714285,0.02861690235137337
2020-05-29,India,165799.0,7466.0,4706.0,1380004385.0,120.14382113720602,6764.571428571428,0.028383765885198343
2020-05-30,India,173763.0,7964.0,4971.0,1380004385.0,125.91481729241026,6951.714285714285,0.028607931492895495
2020-05-31,India,182143.0,8380.0,5164.0,1380004385.0,131.98726176511389,7182.142857142857,0.02835135031266642
2020-06-01,India,190535.0,8392.0,5394.0,1380004385.0,138.06840186236076,7384.285714285715,0.028309759361797044
2020-06-02,India,198706.0,8171.0,5598.0,1380004385.0,143.98939754093607,7618.0,0.028172274616770507
2020-06-03,India,207615.0,8909.0,5815.0,1380004385.0,150.44517412892134,7978.285714285715,0.028008573561640538
2020-06-04,India,216919.0,9304.0,6075.0,1380004385.0,157.18718169145527,8369.42857142857,0.028005845499933155
2020-06-05,India,226770.0,9851.0,6348.0,1380004385.0,164.32556480608574,8710.142857142857,0.027993120783172377
2020-06-06,India,236657.0,9887.0,6642.0,1380004385.0,171.49003479434595,8984.857142857143,0.028065935087489488
2020-06-07,India,246628.0,9971.0,6929.0,1380004385.0,178.71537415440892,9212.142857142857,0.028094944612939324
2020-06-08,India,256611.0,9983.0,7135.0,1380004385.0,185.94940913901516,9439.42857142857,0.027804731675571195
2020-06-09,India,266598.0,9987.0,7466.0,1380004385.0,193.1863426651358,9698.857142857143,0.028004711213137384
2020-06-10,India,276583.0,9985.0,7745.0,1380004385.0,200.42182692049926,9852.57142857143,0.028002444112617188
2020-06-11,India,286579.0,9996.0,8102.0,1380004385.0,207.66528216502732,9951.42857142857,0.028271436497440496
2020-06-12,India,297535.0,10956.0,8498.0,1380004385.0,215.6043873730155,10109.285714285714,0.028561345724032468
2020-06-13,India,308993.0,11458.0,8884.0,1380004385.0,223.90725954106298,10333.714285714286,0.028751460389070303
2020-06-14,India,320922.0,11929.0,9195.0,1380004385.0,232.55143497243307,10613.42857142857,0.02865182193804102
2020-06-15,India,332424.0,11502.0,9520.0,1380004385.0,240.88619109713918,10830.42857142857,0.028638124804466585
2020-06-16,India,343091.0,10667.0,9900.0,1380004385.0,248.6158766807107,10927.57142857143,0.028855318268331143
2020-06-17,India,354065.0,10974.0,11903.0,1380004385.0,256.56802532551376,11068.857142857143,0.0336181209664892
2020-06-18,India,366946.0,12881.0,12237.0,1380004385.0,265.9020536373151,11481.0,0.03334823107487205
2020-06-19,India,380532.0,13586.0,12573.0,1380004385.0,275.74694989103244,11856.714285714286,0.03304058528586295
2020-06-20,India,395048.0,14516.0,12948.0,1380004385.0,286.2657570468517,12293.57142857143,0.032775763957797535
2020-06-21,India,410461.0,15413.0,13254.0,1380004385.0,297.434562137279,12791.285714285714,0.03229052212025016
2020-06-22,India,425282.0,14821.0,13699.0,1380004385.0,308.1743830835726,13265.42857142857,0.032211567853800534
2020-06-23,India,440215.0,14933.0,14011.0,1380004385.0,318.99536319226985,13874.857142857143,0.031827629680951354
2020-06-24,India,456183.0,15968.0,14476.0,1380004385.0,330.5663409178225,14588.285714285714,0.031732879129647534
2020-06-25,India,473105.0,16922.0,14894.0,1380004385.0,342.8286207945636,15165.57142857143,0.03148138362519948
2020-06-26,India,490401.0,17296.0,15301.0,1380004385.0,355.36191430290273,15695.57142857143,0.031200996735324765
2020-06-27,India,508953.0,18552.0,15685.0,1380004385.0,368.80534984676876,16272.142857142857,0.030818169850654185
2020-06-28,India,528859.0,19906.0,16095.0,1380004385.0,383.229941693265,16914.0,0.030433442562195216
2020-06-29,India,548318.0,19459.0,16475.0,1380004385.0,397.3306215255251,17576.571428571428,0.03004643290937011
2020-06-30,India,566840.0,18522.0,16893.0,1380004385.0,410.752318008033,18089.285714285714,0.029802060546185873
2020-07-01,India,585493.0,18653.0,17400.0,1380004385.0,424.26894172513806,18472.85714285714,0.02971854488439657
2020-07-02,India,604641.0,19148.0,17834.0,1380004385.0,438.1442599546523,18790.85714285714,0.029495188053737673
2020-07-03,India,625544.0,20903.0,18213.0,1380004385.0,453.2913132736169,19306.14285714286,0.029115457905439106
2020-07-04,India,648315.0,22771.0,18655.0,1380004385.0,469.79198547981423,19908.85714285714,0.028774592597734128
2020-07-05,India,673165.0,24850.0,19268.0,1380004385.0,487.7991746381299,20615.14285714286,0.02862299733349179
2020-07-06,India,697413.0,24248.0,19693.0,1380004385.0,505.37013329852573,21299.285714285714,0.028237213817350695
2020-07-07,India,719665.0,22252.0,20160.0,1380004385.0,521.4947197432275,21832.14285714286,0.028013033842134882
2020-07-08,India,742417.0,22752.0,20642.0,1380004385.0,537.9816238772313,22417.714285714286,0.02780378143280663
2020-07-09,India,767296.0,24879.0,21129.0,1380004385.0,556.0098274615265,23236.428571428572,0.0275369609642172
2020-07-10,India,793802.0,26506.0,21604.0,1380004385.0,575.2170128068108,24036.85714285714,0.027215854835336773
2020-07-11,India,820916.0,27114.0,22123.0,1380004385.0,594.8647764622864,24657.285714285714,0.02694916410448816
2020-07-12,India,849553.0,28637.0,22674.0,1380004385.0,615.6161597993762,25198.285714285714,0.026689329565077163
2020-07-13,India,878254.0,28701.0,23174.0,1380004385.0,636.4139198006968,25834.428571428572,0.0263864440127799
2020-07-14,India,906752.0,28498.0,23727.0,1380004385.0,657.0645788201608,26726.714285714286,0.026167022515527952
2020-07-15,India,936181.0,29429.0,24309.0,1380004385.0,678.3898733771052,27680.571428571428,0.02596613261751734
2020-07-16,India,968876.0,32695.0,24915.0,1380004385.0,702.0818270805712,28797.14285714286,0.02571536502091083
2020-07-17,India,1003832.0,34956.0,25602.0,1380004385.0,727.4121813750613,30004.285714285714,0.025504267646379076
2020-07-18,India,1038716.0,34884.0,26273.0,1380004385.0,752.690361922292,31114.285714285714,0.025293728025754875
2020-07-19,India,1077618.0,38902.0,26816.0,1380004385.0,780.8801274207545,32580.714285714286,0.02488451380730463
2020-07-20,India,1118043.0,40425.0,27497.0,1380004385.0,810.1735126008314,34255.57142857143,0.024593866246647042
2020-07-21,India,1155191.0,37148.0,28084.0,1380004385.0,837.0922676452219,35491.28571428572,0.024311131232843747
2020-07-22,India,1192915.0,37724.0,28732.0,1380004385.0,864.4284126676887,36676.28571428572,0.0240855383661032
2020-07-23,India,1238635.0,45720.0,29861.0,1380004385.0,897.5587421774751,38537.0,0.024107989843658542
2020-07-24,India,1287945.0,49310.0,30601.0,1380004385.0,933.2905126964506,40587.57142857143,0.023759554949939633
2020-07-25,India,1336861.0,48916.0,31358.0,1380004385.0,968.7367768762562,42592.142857142855,0.023456440123543136
2020-07-26,India,1385522.0,48661.0,32063.0,1380004385.0,1003.9982590345174,43986.28571428572,0.023141458598275596
2020-07-27,India,1435453.0,49931.0,32771.0,1380004385.0,1040.1800281236062,45344.28571428572,0.022829726922441906
2020-07-28,India,1483156.0,47703.0,33425.0,1380004385.0,1074.7473095891648,46852.142857142855,0.022536402104701057
2020-07-29,India,1531669.0,48513.0,34193.0,1380004385.0,1109.9015457113928,48393.42857142857,0.022324013869837414
2020-07-30,India,1583792.0,52123.0,34968.0,1380004385.0,1147.671715550382,49308.142857142855,0.022078656793316293
2020-07-31,India,1638870.0,55078.0,35747.0,1380004385.0,1187.583182933147,50132.142857142855,0.02181198020587356
2020-08-01,India,1695988.0,57118.0,36511.0,1380004385.0,1228.9729064882645,51303.857142857145,0.021527864583947526
2020-08-02,India,1750723.0,54735.0,37364.0,1380004385.0,1268.6358239361682,52171.57142857143,0.021342039831543883
2020-08-03,India,1803695.0,52972.0,38135.0,1380004385.0,1307.0212092115926,52606.0,0.021142709826217847
2020-08-04,India,1855745.0,52050.0,38938.0,1380004385.0,1344.7384806679436,53227.0,0.020982408682227352
2020-08-05,India,1908254.0,52509.0,39795.0,1380004385.0,1382.7883597630741,53797.857142857145,0.020854142058656763
2020-08-06,India,1964536.0,56282.0,40699.0,1380004385.0,1423.5722881416787,54392.0,0.020716851205577296
2020-08-07,India,2027074.0,62538.0,41585.0,1380004385.0,1468.8895354488313,55457.71428571428,0.02051479127057029
2020-08-08,India,2088611.0,61537.0,42518.0,1380004385.0,1513.481422742001,56089.0,0.02035706984211038
2020-08-09,India,2153010.0,64399.0,43379.0,1380004385.0,1560.147216488736,57469.57142857143,0.020148071769290437
2020-08-10,India,2215074.0,62064.0,44386.0,1380004385.0,1605.12098662643,58768.42857142857,0.020038156738781638
2020-08-11,India,2268675.0,53601.0,45257.0,1380004385.0,1643.9621675549965,58990.0,0.01994864844016882
2020-08-12,India,2329638.0,60963.0,46091.0,1380004385.0,1688.1381141408474,60197.71428571428,0.019784618897871687
2020-08-13,India,2396637.0,66999.0,47033.0,1380004385.0,1736.6879598719536,61728.71428571428,0.019624582279252137
2020-08-14,India,2461190.0,64553.0,48040.0,1380004385.0,1783.4653474669938,62016.57142857143,0.019519013160300504
2020-08-15,India,2526192.0,65002.0,49036.0,1380004385.0,1830.5680963470272,62511.57142857143,0.01941103447402256
2020-08-16,India,2589682.0,63490.0,49980.0,1380004385.0,1876.575196534611,62381.71428571428,0.01929966690891005
2020-08-17,India,2647663.0,57981.0,50921.0,1380004385.0,1918.590280421464,61798.42857142857,0.01923243252634493
2020-08-18,India,2702742.0,55079.0,51797.0,1380004385.0,1958.5024724396073,62009.57142857143,0.019164611346551022
2020-08-19,India,2767273.0,64531.0,52889.0,1380004385.0,2005.2639180563183,62519.28571428572,0.01911231743308304
2020-08-20,India,2836925.0,69652.0,53866.0,1380004385.0,2055.7362214468617,62898.28571428572,0.018987460013923527
2020-08-21,India,2905823.0,68898.0,54849.0,1380004385.0,2105.662149761937,63519.0,0.018875547478287562
2020-08-22,India,2975701.0,69878.0,55794.0,1380004385.0,2156.298220748045,64215.57142857143,0.018749867678237834
2020-08-23,India,3044940.0,69239.0,56706.0,1380004385.0,2206.471249727225,65036.857142857145,0.01862302705472029
2020-08-24,India,3106348.0,61408.0,57542.0,1380004385.0,2250.9696590565545,65526.42857142857,0.018524003105897986
2020-08-25,India,3167323.0,60975.0,58390.0,1380004385.0,2295.1543012669486,66368.71428571429,0.018435126445897686
2020-08-26,India,3234474.0,67151.0,59449.0,1380004385.0,2343.8142915756025,66743.0,0.018379804567914288
2020-08-27,India,3310234.0,75760.0,60472.0,1380004385.0,2398.7126678586606,67615.57142857143,0.018268194937276338
2020-08-28,India,3387500.0,77266.0,61529.0,1380004385.0,2454.7023450218967,68811.0,0.018163542435424354
2020-08-29,India,3463972.0,76472.0,62550.0,1380004385.0,2510.1166616945206,69753.0,0.018057305313091444
2020-08-30,India,3542733.0,78761.0,63498.0,1380004385.0,2567.18966874877,71113.28571428571,0.017923450624136788
2020-08-31,India,3621245.0,78512.0,64469.0,1380004385.0,2624.082241593747,73556.71428571429,0.017802993169476245
2020-09-01,India,3691166.0,69921.0,65228.0,1380004385.0,2674.7494719011347,74834.71428571429,0.01767138080487304
2020-09-02,India,3769523.0,78357.0,66333.0,1380004385.0,2731.5297262624276,76435.57142857143,0.017597186699749544
2020-09-03,India,3853406.0,83883.0,67376.0,1380004385.0,2792.314315725888,77596.0,0.017484791376771613
2020-09-04,India,3936747.0,83341.0,68472.0,1380004385.0,2852.706152814145,78463.85714285714,0.017393040497649455
2020-09-05,India,4023179.0,86432.0,69561.0,1380004385.0,2915.3378378576676,79886.71428571429,0.017290058433890216
2020-09-06,India,4113811.0,90632.0,70626.0,1380004385.0,2981.0129914913277,81582.57142857143,0.017168022546490348
2020-09-07,India,4204613.0,90802.0,71642.0,1380004385.0,3046.8113331393506,83338.28571428571,0.01703890465067772
2020-09-08,India,4280422.0,75809.0,72775.0,1380004385.0,3101.7452165559607,84179.42857142857,0.01700182832440353
2020-09-09,India,4370128.0,89706.0,73890.0,1380004385.0,3166.749357829033,85800.71428571429,0.016907971574287983
2020-09-10,India,4465863.0,95735.0,75062.0,1380004385.0,3236.1223257997112,87493.85714285714,0.016807949549728685
2020-09-11,India,4562414.0,96551.0,76271.0,1380004385.0,3306.0865962393304,89381.0,0.01671724661549785
2020-09-12,India,4659984.0,97570.0,77472.0,1380004385.0,3376.7892701297465,90972.14285714286,0.016624949785235314
2020-09-13,India,4754356.0,94372.0,78586.0,1380004385.0,3445.174560079387,91506.42857142857,0.016529262848638177
2020-09-14,India,4846427.0,92071.0,79722.0,1380004385.0,3511.892464022859,91687.71428571429,0.01644964424306814
2020-09-15,India,4930236.0,83809.0,80776.0,1380004385.0,3572.6234304683026,92830.57142857143,0.01638379988300763
2020-09-16,India,5020359.0,90123.0,82066.0,1380004385.0,3637.9297446942533,92890.14285714286,0.01634663975225676
2020-09-17,India,5118253.0,97894.0,83198.0,1380004385.0,3708.867200447338,93198.57142857143,0.016255155811953807
2020-09-18,India,5214677.0,96424.0,84372.0,1380004385.0,3778.7394421938743,93180.42857142857,0.016179717363127188
2020-09-19,India,5308014.0,93337.0,85619.0,1380004385.0,3846.374734526659,92575.71428571429,0.016130138315385
2019-12-31,United States,0.0,0.0,0.0,331002647.0,0.0,,
2020-01-01,United States,0.0,0.0,0.0,331002647.0,0.0,,
2020-01-02,United States,0.0,0.0,0.0,331002647.0,0.0,,
2020-01-03,United States,0.0,0.0,0.0,331002647.0,0.0,,
2020-01-04,United States,0.0,0.0,0.0,331002647.0,0.0,,
2020-01-05,United States,0.0,0.0,0.0,331002647.0,0.0,,
2020-01-06,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-07,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-08,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-09,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-10,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-11,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-12,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-13,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-14,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-15,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-16,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-17,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-18,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-19,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-20,United States,0.0,0.0,0.0,331002647.0,0.0,0.0,
2020-01-21,United States,1.0,1.0,0.0,331002647.0,0.003021123876390028,0.14285714285714285,0.0
2020-01-22,United States,1.0,0.0,0.0,331002647.0,0.003021123876390028,0.14285714285714285,0.0
2020-01-23,United States,1.0,0.0,0.0,331002647.0,0.003021123876390028,0.14285714285714285,0.0
2020-01-24,United States,1.0,0.0,0.0,331002647.0,0.003021123876390028,0.14285714285714285,0.0
2020-01-25,United States,2.0,1.0,0.0,331002647.0,0.006042247752780056,0.2857142857142857,0.0
2020-01-26,United States,2.0,0.0,0.0,331002647.0,0.006042247752780056,0.2857142857142857,0.0
2020-01-27,United States,5.0,3.0,0.0,331002647.0,0.015105619381950139,0.7142857142857143,0.0
2020-01-28,United States,5.0,0.0,0.0,331002647.0,0.015105619381950139,0.5714285714285714,0.0
2020-01-29,United States,5.0,0.0,0.0,331002647.0,0.015105619381950139,0.5714285714285714,0.0
2020-01-30,United States,5.0,0.0,0.0,331002647.0,0.015105619381950139,0.5714285714285714,0.0
2020-01-31,United States,6.0,1.0,0.0,331002647.0,0.018126743258340166,0.7142857142857143,0.0
